idade,escolaridade,estado_civil,regiao,num_dependentes,tipo_contrato,anos_emprego,renda_mensal,valor_emprestimo,prazo_meses,taxa_juros_mensal,historico_pagamentos,score_credito,inadimplente
28,Médio,Divorciado,Sul,3,Servidor Público,4.9,2050.87,19200.0,60,1.02,Bom,547,0
43,Pós-graduação,Divorciado,Sudeste,2,CLT,1.9,4553.64,30800.0,72,1.92,Ruim,457,1
51,Fundamental,Casado,Nordeste,0,CLT,1.5,2320.52,15800.0,36,1.7,Ruim,445,1
30,Médio,Casado,Norte,3,CLT,1.1,2489.54,39800.0,48,1.94,Regular,539,0
43,Superior,Divorciado,Norte,2,CLT,6.2,4468.43,23900.0,60,1.41,Bom,573,0
18,Superior,Divorciado,Sudeste,1,CLT,2.3,3875.68,18800.0,48,1.3,Bom,638,0
31,Superior,Solteiro,Norte,2,CLT,1.6,9070.06,40400.0,72,1.91,Excelente,736,0
37,Pós-graduação,Solteiro,Sul,0,CLT,9.4,3947.72,16200.0,60,1.29,Bom,665,0
27,Pós-graduação,Viúvo,Nordeste,2,CLT,0.7,10767.68,34600.0,36,2.06,Excelente,784,0
27,Fundamental,Solteiro,Centro-Oeste,2,CLT,1.2,1519.81,8200.0,72,2.24,Excelente,588,0
30,Médio,Divorciado,Sudeste,3,Autônomo,1.7,2846.43,16800.0,48,2.48,Bom,591,0
41,Fundamental,Casado,Sudeste,0,Autônomo,1.2,1682.02,11900.0,48,2.33,Regular,553,0
35,Médio,Solteiro,Sul,1,Empresário,3.5,2957.75,14400.0,48,2.2,Bom,568,0
18,Médio,Solteiro,Nordeste,3,CLT,3.7,2907.78,12800.0,36,1.23,Excelente,685,0
18,Pós-graduação,Solteiro,Sudeste,0,CLT,0.2,13508.18,150000.0,60,1.93,Regular,646,0
31,Superior,Solteiro,Centro-Oeste,2,CLT,0.6,7678.64,105800.0,24,1.41,Ruim,396,0
43,Fundamental,Casado,Sudeste,0,CLT,0.9,2118.13,26400.0,72,1.52,Regular,559,0
18,Fundamental,Casado,Sudeste,0,Autônomo,0.3,1831.89,20800.0,60,4.23,Excelente,643,0
32,Superior,Viúvo,Norte,1,CLT,0.5,5639.75,54200.0,36,1.53,Bom,676,0
32,Médio,Casado,Nordeste,2,Servidor Público,1.1,1320.0,16500.0,24,1.17,Bom,596,0
53,Médio,Casado,Norte,0,Autônomo,1.7,3265.62,54000.0,36,2.62,Excelente,700,0
33,Superior,Casado,Sudeste,1,Autônomo,6.3,4717.34,58500.0,60,3.39,Bom,679,0
42,Pós-graduação,Casado,Sudeste,0,Autônomo,1.0,9416.93,36800.0,12,4.18,Excelente,776,0
39,Médio,Casado,Sudeste,0,Autônomo,4.4,1328.84,15400.0,48,2.08,Bom,557,0
18,Superior,Solteiro,Sudeste,1,CLT,0.2,6487.18,70500.0,36,1.49,Regular,505,1
46,Médio,Solteiro,Sudeste,1,Autônomo,4.3,4543.83,44400.0,72,2.57,Regular,553,0
40,Superior,Solteiro,Nordeste,0,CLT,6.3,5736.85,66200.0,36,1.58,Regular,557,0
43,Médio,Solteiro,Sudeste,1,CLT,3.7,4524.7,59200.0,60,1.56,Regular,604,0
75,Fundamental,Casado,Sudeste,2,CLT,0.9,2297.46,8200.0,36,1.36,Excelente,628,0
18,Pós-graduação,Solteiro,Sudeste,0,CLT,1.6,7991.55,81500.0,36,1.22,Ruim,491,0
56,Médio,Divorciado,Sudeste,1,CLT,6.5,2282.0,34800.0,36,1.41,Regular,563,1
34,Superior,Divorciado,Nordeste,0,Servidor Público,2.3,6700.87,73500.0,60,0.84,Excelente,802,0
41,Médio,Viúvo,Sudeste,1,CLT,1.2,2770.53,11100.0,84,2.46,Regular,558,0
37,Fundamental,Divorciado,Sudeste,2,CLT,10.8,1535.06,22500.0,24,2.17,Bom,610,0
33,Fundamental,Solteiro,Sul,3,CLT,4.1,1320.0,22600.0,48,2.31,Bom,599,0
31,Médio,Casado,Norte,0,Servidor Público,6.6,3025.61,47700.0,36,1.41,Regular,584,0
41,Superior,Solteiro,Norte,2,CLT,0.1,4713.43,39800.0,48,1.58,Excelente,696,0
21,Médio,Divorciado,Centro-Oeste,2,CLT,1.7,3611.72,39800.0,48,2.15,Ruim,395,0
46,Superior,Divorciado,Sul,3,CLT,2.5,4718.72,56000.0,48,2.18,Bom,671,0
33,Superior,Divorciado,Sudeste,3,Autônomo,3.5,7720.61,106100.0,48,2.79,Bom,608,0
25,Superior,Casado,Centro-Oeste,1,Servidor Público,0.8,5759.92,74800.0,72,1.45,Bom,652,0
33,Médio,Casado,Norte,4,Servidor Público,2.8,1872.73,11200.0,24,0.81,Bom,546,0
51,Pós-graduação,Solteiro,Norte,4,Autônomo,4.6,14906.58,150000.0,72,3.78,Regular,644,0
32,Médio,Solteiro,Nordeste,1,CLT,1.7,2416.95,38000.0,48,1.61,Bom,597,0
41,Médio,Casado,Sul,1,CLT,4.7,1368.9,12400.0,36,1.66,Bom,568,0
29,Médio,Casado,Norte,2,Empresário,2.0,3512.31,17400.0,24,2.95,Excelente,601,0
46,Médio,Viúvo,Centro-Oeste,1,CLT,2.5,1646.5,20000.0,60,1.21,Regular,546,1
45,Fundamental,Solteiro,Nordeste,2,CLT,0.6,1411.23,11800.0,48,1.6,Regular,480,0
58,Superior,Divorciado,Sudeste,1,Autônomo,4.2,1797.28,25400.0,60,3.4,Regular,533,1
36,Médio,Casado,Sudeste,0,Autônomo,1.0,2859.17,22100.0,36,4.31,Regular,588,0
45,Médio,Divorciado,Sudeste,3,CLT,7.1,1320.0,9200.0,36,1.99,Excelente,687,0
39,Superior,Divorciado,Sul,3,CLT,3.2,2306.09,36900.0,72,1.97,Excelente,572,0
52,Médio,Divorciado,Sudeste,0,CLT,3.3,2719.82,33300.0,84,1.4,Bom,587,0
30,Médio,Solteiro,Nordeste,2,Autônomo,9.7,1500.91,6400.0,60,2.16,Excelente,638,1
46,Médio,Divorciado,Sul,1,CLT,0.7,2887.27,38500.0,60,1.89,Bom,577,0
35,Superior,Solteiro,Sudeste,2,CLT,3.0,5202.52,74300.0,60,1.92,Ruim,439,0
37,Fundamental,Solteiro,Sul,1,Autônomo,1.9,1338.71,8700.0,48,2.53,Regular,590,0
39,Médio,Casado,Sudeste,2,Empresário,13.6,2825.88,49500.0,48,2.59,Excelente,756,0
40,Médio,Divorciado,Norte,1,Servidor Público,6.3,2328.55,20000.0,84,1.28,Bom,635,0
36,Superior,Casado,Sudeste,3,Servidor Público,5.7,5986.88,102400.0,60,1.38,Excelente,722,0
40,Superior,Divorciado,Sul,2,CLT,0.9,7710.23,57100.0,60,1.83,Excelente,726,0
55,Superior,Casado,Norte,1,Empresário,1.1,4259.65,51700.0,24,2.69,Bom,566,0
48,Fundamental,Solteiro,Nordeste,2,Autônomo,0.1,1563.99,16800.0,84,4.23,Regular,454,0
47,Médio,Divorciado,Sul,4,Servidor Público,4.1,1735.08,31000.0,48,1.41,Regular,512,0
32,Médio,Solteiro,Nordeste,0,CLT,1.9,2091.13,19100.0,72,1.77,Bom,611,0
28,Fundamental,Divorciado,Centro-Oeste,1,CLT,1.5,1327.96,7600.0,60,1.22,Excelente,670,0
48,Médio,Solteiro,Nordeste,3,CLT,4.1,3755.97,58200.0,12,1.58,Excelente,726,0
47,Médio,Casado,Sudeste,2,Servidor Público,7.1,4013.38,14600.0,48,1.17,Bom,615,1
54,Médio,Casado,Norte,3,CLT,0.6,4082.71,66400.0,72,1.95,Bom,583,0
31,Superior,Solteiro,Sul,0,Servidor Público,10.0,4145.37,19300.0,12,1.09,Bom,679,0
35,Médio,Casado,Sudeste,3,CLT,0.1,3095.81,35900.0,72,1.68,Regular,450,1
19,Superior,Solteiro,Sudeste,2,CLT,0.4,5177.37,70900.0,48,1.65,Excelente,640,0
33,Médio,Solteiro,Sudeste,2,Servidor Público,7.3,3459.54,27800.0,12,0.94,Ruim,492,0
48,Médio,Solteiro,Norte,2,Autônomo,2.7,2510.83,39300.0,36,2.35,Ruim,410,0
32,Médio,Casado,Sudeste,0,CLT,11.2,2892.97,34400.0,12,1.5,Excelente,720,0
45,Fundamental,Casado,Sul,1,Servidor Público,2.5,1320.0,11800.0,12,0.94,Excelente,673,0
35,Fundamental,Casado,Sudeste,1,Servidor Público,10.4,1905.43,15000.0,72,1.41,Bom,591,0
41,Médio,Divorciado,Sudeste,1,CLT,1.1,3455.72,16200.0,60,2.44,Regular,521,1
25,Pós-graduação,Casado,Norte,2,Servidor Público,3.8,11756.41,148200.0,36,1.19,Bom,679,0
38,Superior,Casado,Centro-Oeste,2,CLT,20.8,4710.5,39900.0,24,1.23,Excelente,792,0
18,Fundamental,Casado,Centro-Oeste,0,Autônomo,1.9,1849.21,14400.0,12,3.14,Bom,545,0
35,Superior,Casado,Nordeste,2,CLT,0.0,7440.17,128300.0,72,2.34,Bom,610,0
20,Superior,Casado,Nordeste,0,CLT,0.3,3697.73,26200.0,48,1.69,Excelente,675,0
51,Superior,Solteiro,Centro-Oeste,0,CLT,7.8,5744.57,92800.0,24,2.1,Regular,582,0
46,Superior,Divorciado,Sudeste,1,CLT,2.7,5608.61,98800.0,60,2.0,Regular,591,1
43,Médio,Casado,Nordeste,2,CLT,3.1,3069.78,47100.0,84,1.81,Excelente,653,0
54,Médio,Solteiro,Nordeste,2,CLT,6.4,3062.75,10100.0,60,2.28,Bom,715,0
27,Médio,Casado,Nordeste,1,CLT,6.7,3467.5,55600.0,36,1.25,Bom,661,0
57,Médio,Solteiro,Norte,3,CLT,2.6,3013.99,18700.0,60,2.39,Bom,579,0
48,Médio,Solteiro,Nordeste,0,CLT,7.8,2240.72,18600.0,60,2.13,Bom,660,0
35,Superior,Solteiro,Nordeste,4,CLT,2.5,3362.26,60100.0,24,2.32,Bom,608,0
50,Pós-graduação,Casado,Norte,3,CLT,4.5,12018.72,109100.0,72,1.22,Excelente,753,0
25,Pós-graduação,Casado,Sudeste,2,CLT,0.1,11456.72,146900.0,72,1.31,Bom,710,0
28,Superior,Divorciado,Sudeste,0,CLT,0.6,5646.66,43300.0,48,1.47,Excelente,680,0
31,Superior,Solteiro,Centro-Oeste,1,Empresário,7.6,7237.31,61800.0,48,2.6,Excelente,768,0
32,Pós-graduação,Casado,Sudeste,0,CLT,1.5,8867.22,106100.0,24,1.32,Excelente,743,0
26,Fundamental,Casado,Nordeste,2,CLT,1.6,1320.0,22700.0,72,2.41,Excelente,660,0
51,Médio,Solteiro,Nordeste,0,CLT,4.4,4126.83,29900.0,36,2.17,Excelente,720,0
35,Médio,Casado,Nordeste,1,CLT,3.6,3801.86,25500.0,48,2.25,Excelente,697,0
41,Superior,Solteiro,Norte,0,CLT,0.3,4844.42,16400.0,24,1.96,Regular,609,1
31,Médio,Solteiro,Sudeste,0,Servidor Público,5.8,2653.54,16000.0,24,0.93,Excelente,688,0
18,Superior,Casado,Nordeste,0,Autônomo,3.8,7869.51,54600.0,84,4.09,Bom,654,0
40,Fundamental,Casado,Sudeste,0,CLT,7.7,1320.0,5200.0,48,2.38,Bom,629,0
18,Médio,Solteiro,Sudeste,2,CLT,3.1,2547.37,29200.0,60,2.04,Bom,640,0
37,Superior,Solteiro,Sudeste,1,CLT,2.1,3894.44,19100.0,60,1.74,Regular,541,0
22,Médio,Solteiro,Nordeste,2,CLT,1.9,1814.08,19300.0,84,2.35,Bom,585,0
59,Médio,Solteiro,Centro-Oeste,2,CLT,0.0,3406.66,19900.0,84,2.32,Bom,577,0
48,Médio,Solteiro,Nordeste,0,Servidor Público,0.2,1328.99,22600.0,48,1.45,Bom,580,0
39,Médio,Casado,Sudeste,1,Autônomo,0.6,2703.56,20600.0,84,4.25,Excelente,702,0
51,Superior,Casado,Sudeste,2,Servidor Público,10.6,4674.97,20500.0,36,1.33,Regular,578,0
28,Médio,Casado,Sudeste,3,CLT,8.5,2363.96,36700.0,48,1.75,Excelente,694,0
43,Superior,Casado,Sudeste,1,CLT,2.8,5871.34,53000.0,60,1.31,Excelente,692,0
40,Fundamental,Casado,Norte,1,CLT,0.8,2093.1,32000.0,72,2.34,Regular,538,0
40,Superior,Solteiro,Sul,2,Servidor Público,0.6,5525.89,42500.0,48,1.04,Excelente,725,0
51,Médio,Solteiro,Norte,2,CLT,1.2,3339.05,35100.0,36,2.38,Excelente,642,0
46,Superior,Divorciado,Norte,3,CLT,9.6,5759.82,55800.0,60,2.22,Bom,629,0
41,Superior,Solteiro,Norte,1,CLT,2.9,5620.48,63900.0,48,2.37,Excelente,685,0
19,Médio,Solteiro,Sudeste,0,CLT,6.5,1915.41,17300.0,60,2.43,Regular,583,0
27,Superior,Solteiro,Norte,2,Servidor Público,2.8,5195.58,54300.0,60,0.93,Regular,517,0
36,Superior,Casado,Sudeste,0,CLT,3.8,6029.9,79500.0,72,1.47,Excelente,719,0
39,Médio,Casado,Sul,1,Autônomo,3.8,1320.0,12200.0,36,4.43,Bom,573,0
25,Médio,Viúvo,Sudeste,2,Servidor Público,0.1,2556.93,33900.0,48,1.23,Ruim,457,0
64,Pós-graduação,Divorciado,Norte,2,Autônomo,2.4,7440.17,102000.0,12,3.34,Bom,630,0
54,Superior,Casado,Sul,2,Empresário,8.0,3759.18,53500.0,60,2.87,Excelente,757,0
44,Médio,Casado,Sudeste,0,CLT,2.7,2957.98,29800.0,24,2.43,Bom,622,0
38,Médio,Solteiro,Sul,4,CLT,2.3,4450.74,13600.0,72,1.36,Bom,581,0
35,Superior,Solteiro,Sudeste,0,CLT,3.0,5491.3,78500.0,36,1.51,Excelente,744,0
27,Superior,Solteiro,Sul,0,CLT,1.9,5494.04,91400.0,24,2.01,Excelente,713,0
38,Superior,Solteiro,Nordeste,2,Servidor Público,2.9,6723.04,86000.0,60,1.0,Regular,604,1
40,Médio,Solteiro,Centro-Oeste,3,Autônomo,0.6,4181.72,45400.0,24,3.38,Bom,588,0
24,Superior,Solteiro,Norte,2,CLT,13.8,7961.09,90700.0,36,1.68,Ruim,515,0
41,Médio,Solteiro,Centro-Oeste,2,CLT,0.1,3654.41,46100.0,48,1.6,Excelente,653,0
36,Médio,Viúvo,Norte,1,Servidor Público,2.6,1722.38,31000.0,36,0.94,Bom,638,0
18,Superior,Casado,Sudeste,0,CLT,0.9,4565.44,17900.0,24,2.17,Excelente,708,0
28,Pós-graduação,Viúvo,Centro-Oeste,2,CLT,0.2,8851.49,29400.0,36,1.58,Bom,627,0
33,Médio,Casado,Centro-Oeste,1,Empresário,4.2,4063.42,71000.0,24,2.59,Bom,589,0
58,Médio,Casado,Sudeste,3,CLT,16.8,1320.0,12700.0,60,1.8,Bom,654,0
44,Superior,Solteiro,Nordeste,0,Servidor Público,5.5,5521.39,67300.0,24,1.04,Bom,635,0
23,Médio,Solteiro,Centro-Oeste,1,Autônomo,1.2,2433.52,34800.0,48,3.07,Excelente,617,0
43,Superior,Solteiro,Nordeste,1,Empresário,2.7,8114.07,114700.0,48,2.22,Regular,617,0
20,Superior,Divorciado,Nordeste,1,CLT,0.2,5065.79,64400.0,72,2.47,Ruim,405,1
49,Fundamental,Viúvo,Sudeste,1,Empresário,3.0,1320.0,13300.0,12,2.91,Regular,465,0
32,Pós-graduação,Solteiro,Centro-Oeste,1,CLT,0.4,16176.9,150000.0,72,2.1,Regular,638,1
36,Superior,Solteiro,Sudeste,0,CLT,6.3,2437.17,34000.0,24,2.19,Bom,627,0
52,Superior,Casado,Centro-Oeste,2,CLT,0.2,5483.85,86400.0,72,2.02,Bom,590,0
23,Superior,Solteiro,Centro-Oeste,1,CLT,0.0,4262.18,20900.0,24,1.68,Excelente,689,0
22,Superior,Casado,Norte,2,Empresário,7.9,7336.46,52600.0,84,2.99,Regular,584,0
31,Fundamental,Solteiro,Sul,1,Autônomo,11.4,1652.46,14800.0,60,3.3,Excelente,779,0
49,Médio,Casado,Sul,2,CLT,0.4,4590.86,59600.0,12,2.06,Excelente,672,0
21,Superior,Solteiro,Sul,2,CLT,1.3,2500.57,22300.0,24,1.53,Bom,553,0
18,Médio,Casado,Sudeste,2,CLT,5.4,4086.43,26900.0,48,1.64,Excelente,707,0
33,Fundamental,Solteiro,Nordeste,0,CLT,3.1,2381.95,8300.0,48,2.32,Bom,631,0
44,Superior,Casado,Nordeste,2,CLT,11.9,4463.67,69800.0,48,2.25,Regular,574,0
51,Superior,Viúvo,Nordeste,0,Autônomo,2.0,5962.06,55400.0,48,3.14,Ruim,420,0
32,Médio,Solteiro,Nordeste,2,Servidor Público,0.0,2573.44,20400.0,60,0.8,Excelente,702,0
33,Superior,Divorciado,Sudeste,1,CLT,0.1,7487.97,82100.0,36,2.02,Excelente,678,0
50,Superior,Divorciado,Sul,0,CLT,3.3,7882.01,38200.0,24,1.85,Regular,622,0
18,Médio,Viúvo,Sul,2,Autônomo,5.6,3533.2,31700.0,12,3.41,Excelente,730,0
33,Superior,Casado,Nordeste,0,CLT,6.3,4903.91,70000.0,36,2.15,Bom,651,0
40,Médio,Casado,Nordeste,3,Servidor Público,9.7,3043.32,42700.0,36,0.93,Regular,575,0
42,Médio,Divorciado,Nordeste,0,Servidor Público,1.0,2304.09,33600.0,60,1.02,Bom,637,0
32,Médio,Solteiro,Sudeste,4,CLT,5.4,1686.91,16900.0,60,1.88,Excelente,622,0
38,Médio,Casado,Sudeste,1,CLT,7.0,2747.02,23400.0,36,2.34,Excelente,747,0
18,Médio,Viúvo,Norte,0,CLT,7.2,1484.68,23000.0,48,2.44,Excelente,711,0
30,Superior,Casado,Sul,0,CLT,2.1,7716.4,43200.0,36,1.29,Regular,523,0
42,Superior,Viúvo,Nordeste,0,Servidor Público,3.9,6711.86,93100.0,84,1.15,Excelente,743,0
27,Superior,Casado,Sudeste,0,CLT,3.2,4872.49,79500.0,48,1.57,Bom,628,0
38,Superior,Divorciado,Sul,0,CLT,3.6,5784.3,42200.0,60,1.9,Ruim,489,0
42,Médio,Casado,Nordeste,1,Empresário,1.3,4294.2,25600.0,48,1.91,Regular,520,0
34,Fundamental,Casado,Sudeste,0,CLT,4.6,1422.27,15200.0,36,1.91,Excelente,668,0
39,Superior,Casado,Nordeste,1,Servidor Público,5.0,8606.56,53800.0,24,1.28,Regular,570,0
27,Fundamental,Divorciado,Nordeste,1,Autônomo,0.9,1969.54,31600.0,60,3.39,Regular,521,0
35,Médio,Divorciado,Sudeste,2,CLT,2.3,2154.11,14400.0,72,1.35,Excelente,679,0
44,Superior,Divorciado,Nordeste,0,CLT,2.2,5964.03,46000.0,24,1.65,Excelente,721,0
39,Médio,Casado,Centro-Oeste,3,Servidor Público,5.5,2837.01,46300.0,48,1.05,Regular,517,0
31,Superior,Solteiro,Sudeste,1,Servidor Público,4.4,1502.32,9100.0,48,1.13,Bom,610,0
40,Médio,Solteiro,Nordeste,2,CLT,2.6,2101.97,34200.0,48,2.15,Regular,546,0
45,Fundamental,Divorciado,Centro-Oeste,0,CLT,4.2,1820.65,11200.0,48,1.59,Bom,588,0
18,Médio,Casado,Sul,2,Servidor Público,1.2,2862.37,47700.0,36,1.41,Excelente,625,1
50,Superior,Solteiro,Norte,1,Empresário,1.1,8150.74,63300.0,60,2.09,Excelente,691,0
34,Médio,Solteiro,Sudeste,3,Servidor Público,1.1,4413.08,29500.0,36,1.03,Bom,550,0
42,Médio,Divorciado,Nordeste,3,Autônomo,0.1,3530.6,35900.0,60,3.83,Excelente,625,0
51,Superior,Divorciado,Nordeste,2,Empresário,4.7,3445.67,29400.0,36,2.29,Bom,652,0
22,Pós-graduação,Divorciado,Sudeste,2,CLT,17.0,1320.0,8000.0,24,2.15,Excelente,677,0
30,Médio,Casado,Sudeste,2,CLT,1.5,3311.24,26700.0,24,2.05,Ruim,413,0
34,Médio,Casado,Sudeste,0,CLT,10.6,1904.3,26100.0,72,2.07,Bom,672,0
29,Médio,Solteiro,Sudeste,2,Empresário,3.7,3466.26,53700.0,24,2.68,Excelente,684,0
57,Pós-graduação,Solteiro,Nordeste,0,Servidor Público,1.0,8133.32,124500.0,36,0.87,Excelente,763,0
28,Pós-graduação,Divorciado,Nordeste,2,CLT,0.0,9046.16,129800.0,36,2.33,Bom,633,0
31,Médio,Solteiro,Sul,0,CLT,5.1,2777.23,8600.0,12,1.3,Excelente,688,0
40,Superior,Casado,Centro-Oeste,1,CLT,4.8,7405.37,69600.0,48,1.8,Bom,656,0
24,Médio,Casado,Norte,1,Servidor Público,1.0,5123.07,28400.0,60,1.03,Ruim,463,1
33,Fundamental,Casado,Centro-Oeste,1,CLT,1.6,2364.1,9700.0,84,1.59,Regular,604,0
41,Fundamental,Divorciado,Nordeste,2,Empresário,9.1,1320.0,18500.0,72,2.03,Ruim,438,0
34,Médio,Solteiro,Nordeste,1,CLT,0.7,3931.29,58600.0,12,1.55,Excelente,676,0
36,Médio,Casado,Sudeste,4,Autônomo,7.2,2837.78,43200.0,36,4.34,Bom,575,0
32,Fundamental,Solteiro,Sudeste,1,CLT,0.7,1320.0,21600.0,36,2.46,Bom,639,0
21,Superior,Solteiro,Nordeste,2,CLT,2.6,4667.07,55300.0,72,1.94,Regular,528,0
41,Médio,Casado,Sudeste,3,CLT,2.8,1929.06,34700.0,36,1.88,Bom,565,0
57,Superior,Solteiro,Centro-Oeste,0,CLT,2.6,5967.83,61200.0,48,1.26,Bom,646,0
38,Médio,Casado,Nordeste,2,CLT,1.4,2497.87,40600.0,60,2.24,Bom,647,1
40,Médio,Casado,Nordeste,1,Autônomo,1.2,3175.82,14900.0,36,3.15,Regular,511,0
45,Médio,Solteiro,Sudeste,0,Autônomo,5.3,1320.0,6900.0,48,3.72,Bom,619,0
24,Médio,Solteiro,Sul,0,CLT,1.3,3253.51,38600.0,12,1.75,Excelente,614,0
56,Médio,Casado,Sudeste,2,Autônomo,3.8,3896.48,18900.0,48,2.59,Regular,567,0
40,Médio,Divorciado,Sudeste,0,Autônomo,7.5,1320.0,5500.0,36,4.21,Excelente,692,0
55,Médio,Casado,Sudeste,0,CLT,7.3,3171.56,18800.0,36,1.39,Bom,676,0
29,Médio,Casado,Sudeste,1,Autônomo,0.7,4143.53,61400.0,36,4.1,Excelente,704,0
57,Superior,Casado,Sul,1,Servidor Público,4.3,2484.64,42000.0,60,0.89,Bom,621,0
46,Superior,Casado,Sudeste,2,Servidor Público,3.7,4767.31,38100.0,72,1.28,Bom,613,0
44,Fundamental,Solteiro,Sudeste,0,CLT,1.3,2870.51,50600.0,72,1.59,Ruim,437,0
40,Médio,Casado,Sudeste,0,Autônomo,2.0,4229.79,64100.0,36,2.08,Excelente,662,0
35,Fundamental,Casado,Sudeste,1,Servidor Público,1.3,1434.41,9200.0,36,1.38,Regular,518,1
51,Superior,Casado,Sudeste,1,CLT,3.1,8883.3,104700.0,24,2.22,Ruim,511,0
39,Médio,Casado,Norte,2,CLT,6.5,2764.14,49000.0,60,2.43,Excelente,693,0
18,Médio,Viúvo,Sudeste,2,CLT,8.4,3194.31,50300.0,36,1.36,Excelente,705,0
25,Médio,Solteiro,Centro-Oeste,3,CLT,5.1,2178.39,18400.0,36,1.45,Ruim,399,0
35,Pós-graduação,Viúvo,Norte,0,CLT,2.6,8043.78,61100.0,36,1.94,Bom,669,0
41,Médio,Casado,Sudeste,2,CLT,12.7,3233.72,49400.0,48,2.42,Regular,543,0
37,Superior,Casado,Nordeste,2,CLT,3.3,10315.18,115900.0,24,1.79,Regular,583,0
51,Médio,Solteiro,Sul,2,CLT,2.6,2576.41,14000.0,84,2.02,Bom,661,0
18,Pós-graduação,Casado,Sudeste,4,CLT,7.8,11182.47,88500.0,60,1.58,Excelente,763,0
39,Superior,Casado,Sudeste,1,CLT,0.8,8787.65,113600.0,12,2.26,Regular,596,0
18,Médio,Casado,Sul,1,Servidor Público,0.7,1320.0,7000.0,36,1.04,Bom,586,0
46,Superior,Solteiro,Sudeste,3,CLT,6.1,6287.16,84800.0,12,1.7,Bom,645,0
36,Médio,Casado,Sudeste,0,Autônomo,8.2,2540.13,34700.0,24,2.03,Bom,650,0
42,Superior,Solteiro,Centro-Oeste,0,CLT,0.3,6473.0,45700.0,36,2.1,Excelente,709,0
28,Superior,Viúvo,Norte,1,CLT,5.8,5883.53,52800.0,60,1.48,Excelente,746,0
52,Médio,Divorciado,Sul,0,Empresário,2.2,4364.5,74300.0,60,2.25,Bom,613,0
49,Superior,Solteiro,Sudeste,1,Autônomo,4.9,3713.86,52900.0,12,2.04,Bom,587,0
44,Médio,Divorciado,Sudeste,4,CLT,0.6,2574.73,38200.0,48,2.45,Regular,495,1
36,Médio,Divorciado,Sudeste,1,Autônomo,14.4,2746.4,29500.0,84,2.72,Bom,703,0
44,Médio,Casado,Nordeste,2,CLT,8.5,2442.57,15100.0,48,1.27,Bom,607,0
30,Superior,Casado,Sudeste,0,Servidor Público,2.1,8333.17,98900.0,84,0.89,Bom,697,0
47,Médio,Casado,Sul,1,CLT,9.0,2723.17,39700.0,36,1.9,Bom,662,0
56,Fundamental,Casado,Nordeste,0,Servidor Público,9.0,1477.95,4500.0,48,1.21,Bom,687,0
49,Superior,Solteiro,Nordeste,2,CLT,2.5,2238.97,10500.0,48,2.31,Bom,651,0
29,Médio,Solteiro,Sudeste,0,Autônomo,11.7,1320.0,13400.0,72,2.15,Bom,669,0
41,Fundamental,Casado,Centro-Oeste,2,Empresário,15.1,2438.94,23300.0,36,2.3,Excelente,726,0
23,Médio,Solteiro,Sudeste,2,CLT,1.0,3472.55,61600.0,84,1.83,Excelente,621,0
44,Médio,Divorciado,Sudeste,1,CLT,0.3,2145.52,9400.0,48,1.46,Ruim,442,0
42,Médio,Solteiro,Sudeste,0,Autônomo,1.6,2396.97,18800.0,24,4.07,Bom,646,0
18,Fundamental,Casado,Sudeste,0,CLT,2.7,2633.51,40100.0,24,2.43,Bom,612,0
25,Pós-graduação,Divorciado,Norte,1,Autônomo,0.4,13131.79,150000.0,24,4.42,Bom,714,0
34,Superior,Casado,Sudeste,3,Autônomo,0.6,6007.19,68600.0,12,2.94,Regular,502,1
34,Médio,Casado,Sudeste,2,CLT,14.3,3607.26,50900.0,60,1.55,Excelente,720,0
24,Médio,Viúvo,Sudeste,1,Autônomo,5.3,5055.52,18200.0,48,2.09,Ruim,427,1
42,Médio,Divorciado,Sudeste,3,CLT,8.3,2923.5,50300.0,60,2.19,Regular,549,0
40,Superior,Solteiro,Centro-Oeste,0,Empresário,14.2,1320.0,7700.0,60,2.68,Bom,652,0
35,Fundamental,Casado,Sudeste,1,CLT,1.9,1904.27,8100.0,72,2.01,Ruim,456,1
29,Médio,Viúvo,Sudeste,2,Servidor Público,4.7,2420.82,19600.0,24,0.98,Excelente,685,0
49,Superior,Casado,Sudeste,0,CLT,0.8,4810.1,65100.0,24,1.38,Regular,563,0
56,Médio,Casado,Sudeste,4,Autônomo,3.2,1782.69,11500.0,48,2.19,Bom,574,0
32,Médio,Solteiro,Sul,1,CLT,0.9,2264.01,8500.0,24,2.27,Regular,565,0
31,Superior,Solteiro,Sul,0,CLT,0.7,3003.22,11600.0,24,1.5,Bom,657,0
43,Superior,Casado,Sudeste,0,CLT,0.4,5364.97,36700.0,60,1.92,Excelente,701,0
34,Médio,Casado,Sul,1,CLT,3.5,5401.83,27200.0,60,1.77,Excelente,720,0
36,Superior,Viúvo,Sudeste,2,CLT,12.0,5539.65,47600.0,72,2.06,Bom,718,0
46,Fundamental,Casado,Nordeste,4,CLT,0.5,1320.0,7400.0,72,2.07,Ruim,340,1
18,Superior,Solteiro,Nordeste,2,Empresário,2.8,5393.47,44000.0,36,2.22,Excelente,707,0
52,Médio,Solteiro,Centro-Oeste,2,CLT,4.6,2160.75,20900.0,84,2.43,Excelente,664,0
38,Superior,Viúvo,Nordeste,0,Servidor Público,2.7,5388.19,76200.0,12,0.98,Excelente,762,0
